CdStationMesureEauxSurface;LbStationMesureEauxSurface;DurStationMesureEauxSurface;CoordXStationMesureEauxSurface;CoordYStationMesureEauxSurface;CdProjStationMesureEauxSurface;LibelleProjection;CodeCommune;LbCommune;CodeDepartement;LbDepartement;CodeRegion;LbRegion;CdMasseDEau;CdEuMasseDEau;NomMasseDEau;CdEuSsBassinDCEAdmin;NomSsBassinDCEAdmin;CdBassinDCE;CdEuBassinDCE;NomEuBassinDCE;CdTronconHydrographique;CdCoursdEau;NomCoursdEau;CodeTypEthStationMesureEauxSurface;LibelleTypEthStationMesureEauxSurface;ComStationMesureEauxSurface;DateCreationStationMesureEauxSurface;DateArretActiviteStationMesureEauxSurface;DateMAJInfosStationMesureEauxSurface;FinaliteStationMesureEauxSurface;LocPreciseStationMesureEauxSurface;CodeNatureStationMesureEauxSurface;LibelleNatureStationMesureEauxSurface;AltitudePointCaracteritisque;PkPointTronconEntiteHydroPrincipale;PremierMoisAnneeEtiage;SuperficieBassinVersantReel;SuperficieBassinVersantTopo
02061500;LA MEURTHE À FRAIZE;;995317;6794553;26;RGF93 / Lambert 93;88181;Fraize;88;Vosges;44;Grand Est;CR277;;;;;;;;A6000100;A6--0100;;2;Station qualité située sur un cours d'eau;;1979-01-01;;2023-02-17;;LA MEURTHE À FRAIZE;0;Nature de la station inconnue;470;;;;73.68
02061970;LA PETITE MEURTHE À BAN-SUR-MEURTHE-CLEFCY (CLEFCY);;995795;6792169;26;RGF93 / Lambert 93;88106;Ban-sur-Meurthe-Clefcy;88;Vosges;44;Grand Est;CR277;;;;;;;;A6010300;A6010300;;2;Station qualité située sur un cours d'eau;;2009-01-01;;2023-03-16;;LA PETITE MEURTHE À BAN-SUR-MEURTHE-CLEFCY (CLEFCY);0;Nature de la station inconnue;502;12.5;;;
02063000;LA MEURTHE À GRATIN;;994659;6805444;26;RGF93 / Lambert 93;88413;Saint-Dié-des-Vosges;88;Vosges;44;Grand Est;CR278;;;;;;;;A6050100;A6--0100;;2;Station qualité située sur un cours d'eau;;1971-01-01;;2022-04-05;;LA MEURTHE À GRATIN;0;Nature de la station inconnue;346;;;;362.96
02063550;LE TAINTROUÉ À SAINT-DIE-DES-VOSGES;;990658;6806367;26;RGF93 / Lambert 93;88413;Saint-Dié-des-Vosges;88;Vosges;44;Grand Est;CR292;;;;;;;;A6060910;A6060910;;2;Station qualité située sur un cours d'eau;;2014-01-01;2022-01-02;2021-11-18;;LE TAINTROUÉ À SAINT-DIE-DES-VOSGES;0;Nature de la station inconnue;328;;;;
02064000;LA MEURTHE À LA VOIVRE;;989312;6810042;26;RGF93 / Lambert 93;88519;La Voivre;88;Vosges;44;Grand Est;CR279;;;;;;;;A6070100;A6--0100;;2;Station qualité située sur un cours d'eau;;1971-01-01;;2019-03-20;;LA MEURTHE À LA VOIVRE;0;Nature de la station inconnue;311;;;;441.87
02064770;LE RABODEAU À MOYENMOUTIER (AMONT);;992008;6816661;26;RGF93 / Lambert 93;88319;Moyenmoutier;88;Vosges;44;Grand Est;CR295;;;;;;;;A6130200;A61-0200;;2;Station qualité située sur un cours d'eau;;2007-01-01;;2023-03-16;Contrôle de surveillance DCE;LE RABODEAU À MOYENMOUTIER (AMONT);0;Nature de la station inconnue;328;;;;113.61
02065090;LA PLAINE À RAON-SUR-PLAINE;;1002814;6831429;26;RGF93 / Lambert 93;88373;Raon-sur-Plaine;88;Vosges;44;Grand Est;CR296;;;;;;;;A6200200;A62-0200;;2;Station qualité située sur un cours d'eau;;2005-01-01;;2023-03-17;;LA PLAINE À RAON-SUR-PLAINE;0;Nature de la station inconnue;438;5;;;19.57
02065280;LA PLAINE À CELLES-SUR-PLAINE (LA SOYE);;992452;6825697;26;RGF93 / Lambert 93;88082;Celles-sur-Plaine;88;Vosges;44;Grand Est;CR296;;;;;;;;A6210200;A62-0200;;2;Station qualité située sur un cours d'eau;;2012-01-01;;2023-02-17;;LA PLAINE À CELLES-SUR-PLAINE (LA SOYE);0;Nature de la station inconnue;321;;;;
02065500;LA PLAINE À RAON-L'ETAPE;;984450;6818997;26;RGF93 / Lambert 93;88372;Raon-l'Étape;88;Vosges;44;Grand Est;CR297;;;;;;;;A6230200;A62-0200;;2;Station qualité située sur un cours d'eau;;1982-01-01;;2018-05-03;;LA PLAINE À RAON-L'ETAPE;0;Nature de la station inconnue;286;;;;127.45
02068700;L'ARENTELE À SAINTE-HELENE;;969933;6807157;26;RGF93 / Lambert 93;88418;Sainte-Hélène;88;Vosges;44;Grand Est;CR309;;;;;;;;A6640300;A6640300;;2;Station qualité située sur un cours d'eau;;1986-01-01;2027-12-31;2022-04-05;;L'ARENTELE À SAINTE-HELENE;0;Nature de la station inconnue;301;;;;60.01
02068743;LE PADOZEL À VOMECOURT (FERME DE BOUZILLON);;968774;6808799;26;RGF93 / Lambert 93;88521;Vomécourt;88;Vosges;44;Grand Est;CR310;;;;;;;;A6660300;A6660300;;2;Station qualité située sur un cours d'eau;;2014-01-01;2026-12-31;2022-04-11;;LE PADOZEL À VOMECOURT (FERME DE BOUZILLON);0;Nature de la station inconnue;287;;;;
02068747;LE RUISSEAU DE LA PRAIRIE À ROVILLE-AUX-CHENES;;966550;6814701;26;RGF93 / Lambert 93;88402;Roville-aux-Chênes;88;Vosges;44;Grand Est;CR311;;;;;;;;A6700350;A6700350;;2;Station qualité située sur un cours d'eau;;2014-01-01;2026-12-31;2021-11-18;;LE RUISSEAU DE LA PRAIRIE À ROVILLE-AUX-CHENES;0;Nature de la station inconnue;268;;;;
02068790;LE RUISSEAU DE LA NAUVE À SAINT-MAURICE-SUR-MORTAGNE;;965550;6816008;26;RGF93 / Lambert 93;88425;Saint-Maurice-sur-Mortagne;88;Vosges;44;Grand Est;CR313;;;;;;;;A6700530;A6700530;;2;Station qualité située sur un cours d'eau;;2009-01-01;2021-12-31;2019-11-05;;LE RUISSEAU DE LA NAUVE À SAINT-MAURICE-SUR-MORTAGNE;0;Nature de la station inconnue;266;;;;
02068800;LA MORTAGNE À SAINT-MAURICE-SUR-MORTAGNE;;965241;6816799;26;RGF93 / Lambert 93;88425;Saint-Maurice-sur-Mortagne;88;Vosges;44;Grand Est;CR288;;;;;;;;A6700120;A6--0120;;2;Station qualité située sur un cours d'eau;;1991-01-01;;2023-04-04;;LA MORTAGNE À SAINT-MAURICE-SUR-MORTAGNE;0;Nature de la station inconnue;260;;;;347.99
02068900;LA BELVITTE À SAINT-PIERREMONT;;964494;6821037;26;RGF93 / Lambert 93;88432;Saint-Pierremont;88;Vosges;44;Grand Est;CR315;;;;;;;;A6720300;A6720300;;2;Station qualité située sur un cours d'eau;;2003-01-01;;2023-08-23;;LA BELVITTE À SAINT-PIERREMONT;0;Nature de la station inconnue;253;;;;60.03
02070500;LE SANON À LAGARDE;;973546;6849593;26;RGF93 / Lambert 93;57375;Lagarde;57;Moselle;44;Grand Est;CR320;;;;;;;;A6810200;A68-0200;;2;Station qualité située sur un cours d'eau;;1991-01-01;;2022-04-04;;LE SANON À LAGARDE;0;Nature de la station inconnue;232;;;;72.68
02079000;LA MOSELLE À ARS-SUR-MOSELLE;;925036;6890035;26;RGF93 / Lambert 93;57350;Jouy-aux-Arches;57;Moselle;44;Grand Est;CR213;;;;;;;;A7410060;A---0060;;2;Station qualité située sur un cours d'eau;;1971-01-01;;2022-01-19;;LA MOSELLE À ARS-SUR-MOSELLE;0;Nature de la station inconnue;169;;;;7814.12
02079250;LA MANCE À ARS-SUR-MOSELLE;;925038;6890801;26;RGF93 / Lambert 93;57032;Ars-sur-Moselle;57;Moselle;44;Grand Est;CR353;;;;;;;;A7410400;A7410400;;2;Station qualité située sur un cours d'eau;;2008-01-01;;2022-04-07;;LA MANCE À ARS-SUR-MOSELLE;0;Nature de la station inconnue;172;;;;
02079500;LE RUISSEAU DE MONTVAUX À CHATEL-SAINT-GERMAIN;;925297;6895240;26;RGF93 / Lambert 93;57134;Châtel-Saint-Germain;57;Moselle;44;Grand Est;CR354;;;;;;;;A7420490;A7420490;;2;Station qualité située sur un cours d'eau;;2008-01-01;;2022-04-11;;LE RUISSEAU DE MONTVAUX À CHATEL-SAINT-GERMAIN;0;Nature de la station inconnue;194;;;;
02080200;LA SEILLE À ASSENONCOURT;;977894;6858929;26;RGF93 / Lambert 93;57035;Assenoncourt;57;Moselle;44;Grand Est;CR332;;;;;;;;A7500100;A7--0100;;2;Station qualité située sur un cours d'eau;Station nommée initialement et par erreur LE RUISSEAU DE ZEBOURG À ASSENONCOURT. Changement de nom le 04/10/2012.;2010-01-01;;2023-09-25;;LA SEILLE À ASSENONCOURT;0;Nature de la station inconnue;215;;;;
02080500;LE RUISSEAU DE L'ÉTANG DE NOLWEIHER À GUERMANGE;;980349;6861615;26;RGF93 / Lambert 93;57272;Guermange;57;Moselle;44;Grand Est;CR355;;;;;;;;A7500650;A7500650;;2;Station qualité située sur un cours d'eau;;2008-01-01;2027-12-31;2023-09-25;;LE RUISSEAU DE L'ÉTANG DE NOLWEIHER À GUERMANGE;0;Nature de la station inconnue;213;;;;
02081000;LA SEILLE À MULCEY;;969466;6861407;26;RGF93 / Lambert 93;57493;Mulcey;57;Moselle;44;Grand Est;CR333;;;;;;;;A7540100;A7--0100;;2;Station qualité située sur un cours d'eau;Station sélectionnée dans le sous-réseau "RCS pesticides 25%";1971-01-01;;2023-03-17;;LA SEILLE À MULCEY;0;Nature de la station inconnue;205;;;;196.37
02081100;LA PETITE SEILLE À HABOUDANGE;;963636;6870318;26;RGF93 / Lambert 93;57281;Haboudange;57;Moselle;44;Grand Est;CR333;;;;;;;;A7610200;A76-0200;;2;Station qualité située sur un cours d'eau;Station sélectionnée dans le sous-réseau "RCS pesticides 25%";1988-01-01;;2023-03-17;Contrôle de surveillance DCE;LA PETITE SEILLE À HABOUDANGE;0;Nature de la station inconnue;213;;;;42.83
02081135;LE RUISSEAU DE LA FLOTTE À OBRECK;;963656;6866385;26;RGF93 / Lambert 93;57520;Obreck;57;Moselle;44;Grand Est;CR357;;;;;;;;A7620300;A7620300;;2;Station qualité située sur un cours d'eau;;2007-10-12;;2023-06-28;;LE RUISSEAU DE LA FLOTTE À OBRECK;0;Nature de la station inconnue;211;;;;
02081300;LA PETITE SEILLE À SALONNES;;956814;6860076;26;RGF93 / Lambert 93;57625;Salonnes;57;Moselle;44;Grand Est;CR333;;;;;;;;A7640200;A76-0200;;2;Station qualité située sur un cours d'eau;;1988-01-01;;2023-03-17;;LA PETITE SEILLE À SALONNES;0;Nature de la station inconnue;201;;;;154.45
02081500;LA SEILLE À CHAMBREY;;953943;6859324;26;RGF93 / Lambert 93;57126;Chambrey;57;Moselle;44;Grand Est;CR334;;;;;;;;A7700100;A7--0100;;2;Station qualité située sur un cours d'eau;;1967-01-01;;2016-07-22;;LA SEILLE À CHAMBREY;0;Nature de la station inconnue;200;;;;551.94
02081550;LE RUISSEAU DE BLANCHE FONTAINE À GREMECEY;;950063;6860296;26;RGF93 / Lambert 93;57257;Grémecey;57;Moselle;44;Grand Est;CR359;;;;;;;;A7730310;A7730310;;2;Station qualité située sur un cours d'eau;;2010-01-01;2025-12-31;2023-01-17;;LE RUISSEAU DE BLANCHE FONTAINE À GREMECEY;0;Nature de la station inconnue;210;;;;
02081700;LE RUISSEAU D'OSSON À MALAUCOURT-SUR-SEILLE;;946153;6865158;26;RGF93 / Lambert 93;57436;Malaucourt-sur-Seille;57;Moselle;44;Grand Est;CR361;;;;;;;;A7750100;A7--0100;;2;Station qualité située sur un cours d'eau;Station considérée comme représentative de CR361 pour les pollutions diffuses uniquement dans un premier temps, en raison de la proximité du bourg de Malaucourt et des rejets ponctuels possibles.\nAprès examen, on peut également la retenir pour les autres formes de risque (PG, HM), en veillant à positionner les points en amont du pont de la D21a;2007-01-01;;2021-11-17;;LE RUISSEAU D'OSSON À MALAUCOURT-SUR-SEILLE;0;Nature de la station inconnue;214;;;;
02081850;LE RUISSEAU DE SAINT-JEAN À CRAINCOURT;;943576;6870232;26;RGF93 / Lambert 93;57010;Alaincourt-la-Côte;57;Moselle;44;Grand Est;CR362;;;;;;;;A7800300;A7800300;;2;Station qualité située sur un cours d'eau;;2014-01-01;;2021-11-17;;LE RUISSEAU DE SAINT-JEAN À CRAINCOURT;0;Nature de la station inconnue;196;;;;
02082350;LA SEILLE À CHEMINOT;;928813;6875754;26;RGF93 / Lambert 93;57137;Cheminot;57;Moselle;44;Grand Est;CR335;;;;;;;;A7850100;A7--0100;;2;Station qualité située sur un cours d'eau;;1964-01-01;;2023-07-17;;LA SEILLE À CHEMINOT;0;Nature de la station inconnue;180;;;;1042.93
02082710;LE RUISSEAU DE VERNY À POMMERIEUX;;932221;6882339;26;RGF93 / Lambert 93;57547;Pommérieux;57;Moselle;44;Grand Est;CR367;;;;;;;;A7860300;A7860300;;2;Station qualité située sur un cours d'eau;;1989-01-01;;2023-03-14;;LE RUISSEAU DE VERNY À POMMERIEUX;0;Nature de la station inconnue;175;;;;
02082845;LE GRAND FOSSE À CUVRY;;931575;6886149;26;RGF93 / Lambert 93;57553;Pournoy-la-Chétive;57;Moselle;44;Grand Est;CR368;;;;;;;;A7870390;A7870390;;2;Station qualité située sur un cours d'eau;;2014-01-01;2027-12-31;2023-04-12;;LE GRAND FOSSE À CUVRY;0;Nature de la station inconnue;0;;;;
02082900;LA SEILLE À METZ;;932760;6893669;26;RGF93 / Lambert 93;57463;Metz;57;Moselle;44;Grand Est;CR335;;;;;;;;A7880100;A7--0100;;2;Station qualité située sur un cours d'eau;;1971-01-01;;2016-07-22;;LA SEILLE À METZ;0;Nature de la station inconnue;166;;;;1264.66
02082920;LE RUISSEAU DE CHENEAU À METZ;;935431;6893449;26;RGF93 / Lambert 93;57463;Metz;57;Moselle;44;Grand Est;CR370;;;;;;;;A7880410;A7880410;;2;Station qualité située sur un cours d'eau;;1988-01-01;2026-12-31;2023-05-03;;LE RUISSEAU DE CHENEAU À METZ;0;Nature de la station inconnue;206;;;;
02082970;LE RUISSEAU DE VALLIERES À VANTOUX;;935811;6896899;26;RGF93 / Lambert 93;57693;Vantoux;57;Moselle;44;Grand Est;CR371;;;;;;;;A7890300;A7890300;;2;Station qualité située sur un cours d'eau;;1998-01-01;;2022-04-06;;LE RUISSEAU DE VALLIERES À VANTOUX;0;Nature de la station inconnue;179;;;;
02082985;LE RUISSEAU DE SAULNY À SAULNY;;927974;6899287;26;RGF93 / Lambert 93;57634;Saulny;57;Moselle;44;Grand Est;CR372;;;;;;;;A7900300;A7900300;;2;Station qualité située sur un cours d'eau;Attention : Changement de numéro le 09-04-2008 - Correction amont aval - Ancien numéro 02082990.;2008-01-01;2020-12-31;2020-12-10;;LE RUISSEAU DE SAULNY À SAULNY;0;Nature de la station inconnue;195;;;;
02084000;LA MOSELLE À HAUCONCOURT;;932472;6903655;26;RGF93 / Lambert 93;57028;Argancy;57;Moselle;44;Grand Est;CR213;;;;;;;;A7900060;A---0060;;2;Station qualité située sur un cours d'eau;;1964-01-01;;2023-09-25;;LA MOSELLE À HAUCONCOURT;0;Nature de la station inconnue;161;;;;9285.63
02084100;LA FEIGNE À WOIPPY;;930457;6902456;26;RGF93 / Lambert 93;57751;Woippy;57;Moselle;44;Grand Est;CR374;;;;;;;;A7900630;A7900630;;2;Station qualité située sur un cours d'eau;;2008-01-01;;2023-09-25;;LA FEIGNE À WOIPPY;0;Nature de la station inconnue;165;;;;
02084200;LE RUISSEAU DE MALROY À MALROY;;934429;6902194;26;RGF93 / Lambert 93;57438;Malroy;57;Moselle;44;Grand Est;CR375;;;;;;;;A7900780;A7900780;;2;Station qualité située sur un cours d'eau;;2008-01-01;;2023-04-12;;LE RUISSEAU DE MALROY À MALROY;0;Nature de la station inconnue;171;;;;
02084400;LA BEVOTTE À ARGANCY;;933737;6905172;26;RGF93 / Lambert 93;57028;Argancy;57;Moselle;44;Grand Est;CR376;;;;;;;;A7910920;A7910920;;2;Station qualité située sur un cours d'eau;;2014-01-01;;2023-02-17;;LA BEVOTTE À ARGANCY;0;Nature de la station inconnue;165;;;;
02084650;LE BILLERON À MAIZIERES-LES-METZ;;930638;6906028;26;RGF93 / Lambert 93;57433;Maizières-lès-Metz;57;Moselle;44;Grand Est;CR377;;;;;;;;A7920470;A7920470;;2;Station qualité située sur un cours d'eau;;2008-01-01;2027-12-31;2023-09-25;;LE BILLERON À MAIZIERES-LES-METZ;0;Nature de la station inconnue;164;;;;
02084800;LA BARCHE À TALANGE;;930836;6909553;26;RGF93 / Lambert 93;57663;Talange;57;Moselle;44;Grand Est;CR378;;;;;;;;A7930470;A7930470;;2;Station qualité située sur un cours d'eau;;2008-01-01;2027-12-31;2023-09-15;;LA BARCHE À TALANGE;0;Nature de la station inconnue;161;;;;
02084900;LE RUISSEAU DE TREMERY À AY-SUR-MOSELLE;;933231;6910328;26;RGF93 / Lambert 93;57043;Ay-sur-Moselle;57;Moselle;44;Grand Est;CR379;;;;;;;;A7930520;A7930520;;2;Station qualité située sur un cours d'eau;;2008-01-01;;2023-09-25;;LE RUISSEAU DE TREMERY À AY-SUR-MOSELLE;0;Nature de la station inconnue;161;;;;
02088400;LE CONROY À NEUFCHEF;;918658;6915498;26;RGF93 / Lambert 93;57498;Neufchef;57;Moselle;44;Grand Est;CR395;;;;;;;;A8410200;A84-0200;;2;Station qualité située sur un cours d'eau;;2000-01-01;2021-12-31;2021-08-06;;LE CONROY À NEUFCHEF;0;Nature de la station inconnue;217;;;;46.49
02089000;L'ORNE À ROSSELANGE;;923179;6910359;26;RGF93 / Lambert 93;57597;Rosselange;57;Moselle;44;Grand Est;CR381;;;;;;;;A8430100;A8--0100;;2;Station qualité située sur un cours d'eau;Station sélectionnée dans le sous-réseau "RCS pesticides 25%";1971-01-01;;2023-03-16;;L'ORNE À ROSSELANGE;0;Nature de la station inconnue;167;;;;1243.32
02089900;L'ORNE À RICHEMONT;;930661;6913269;26;RGF93 / Lambert 93;57582;Richemont;57;Moselle;44;Grand Est;CR381;;;;;;;;A8440100;A8--0100;;2;Station qualité située sur un cours d'eau;;1964-01-01;;2023-09-25;;L'ORNE À RICHEMONT;0;Nature de la station inconnue;156;;;;1280.59
02090000;LA MOSELLE À UCKANGE;;930507;6915634;26;RGF93 / Lambert 93;57269;Guénange;57;Moselle;44;Grand Est;CR213;;;;;;;;A8500060;A---0060;;2;Station qualité située sur un cours d'eau;;1971-01-01;;2023-05-02;;LA MOSELLE À UCKANGE;0;Nature de la station inconnue;154;;;;10771.56
02092000;LA FENSCH À FLORANGE;;929139;6918867;26;RGF93 / Lambert 93;57221;Florange;57;Moselle;44;Grand Est;CR398;;;;;;;;A8520200;A85-0200;;2;Station qualité située sur un cours d'eau;;1964-01-01;;2023-09-25;;LA FENSCH À FLORANGE;0;Nature de la station inconnue;156;;;;57.54
02093100;LA MOSELLE À MANOM;;932927;6923874;26;RGF93 / Lambert 93;57757;Yutz;57;Moselle;44;Grand Est;CR213;;;;;;;;A8610060;A---0060;;2;Station qualité située sur un cours d'eau;;1964-01-01;;2023-09-25;;LA MOSELLE À MANOM;0;Nature de la station inconnue;149;;;;10943.7
02093170;LA BIBICHE À VALMESTROFF;;935987;6922690;26;RGF93 / Lambert 93;57689;Valmestroff;57;Moselle;44;Grand Est;CR400;;;;;;;;A8630200;A86-0200;;2;Station qualité située sur un cours d'eau;;2008-01-01;;2023-04-12;;LA BIBICHE À VALMESTROFF;0;Nature de la station inconnue;161;;;;
02093200;LA KIESEL À THIONVILLE (ENCLAVE DE GARCHE);;931338;6925785;26;RGF93 / Lambert 93;57672;Thionville;57;Moselle;44;Grand Est;CR402;;;;;;;;A8640300;A8640300;;2;Station qualité située sur un cours d'eau;;1989-01-01;;2021-05-05;;LA KIESEL À THIONVILLE (ENCLAVE DE GARCHE);0;Nature de la station inconnue;155;;;;45.17
02093250;LA KIESEL À CATTENOM;;934782;6926108;26;RGF93 / Lambert 93;57124;Cattenom;57;Moselle;44;Grand Est;CR403;;;;;;;;A8640300;A8640300;;2;Station qualité située sur un cours d'eau;;2008-01-01;;2017-11-16;;LA KIESEL À CATTENOM;0;Nature de la station inconnue;151;;;;
02093600;LA CANNER À HOMBOURG-BUDANGE;;943117;6913929;26;RGF93 / Lambert 93;57331;Hombourg-Budange;57;Moselle;44;Grand Est;CR404;;;;;;;;A8710200;A87-0200;;2;Station qualité située sur un cours d'eau;;1997-01-01;;2020-12-07;;LA CANNER À HOMBOURG-BUDANGE;0;Nature de la station inconnue;192;;;;48.88
02094000;LA CANNER À KOENIGSMACKER;;937588;6926276;26;RGF93 / Lambert 93;57370;Kœnigsmacker;57;Moselle;44;Grand Est;CR404;;;;;;;;A8730200;A87-0200;;2;Station qualité située sur un cours d'eau;;1971-01-01;;2023-03-16;;LA CANNER À KOENIGSMACKER;0;Nature de la station inconnue;151;;;;107.99
02094500;LA BOLER À GAVISSE;;938260;6930965;26;RGF93 / Lambert 93;57245;Gavisse;57;Moselle;44;Grand Est;CR405;;;;;;;;A8820200;A88-0200;;2;Station qualité située sur un cours d'eau;;1989-01-01;;2020-12-09;;LA BOLER À GAVISSE;0;Nature de la station inconnue;151;;;;91.72
02094700;LE RUISSEAU D'OUDRENNE À KOENIGSMACKER;;940311;6927139;26;RGF93 / Lambert 93;57370;Kœnigsmacker;57;Moselle;44;Grand Est;CR406;;;;;;;;A8830300;A8830300;;2;Station qualité située sur un cours d'eau;;2006-01-01;;2023-03-16;Contrôle de surveillance DCE;LE RUISSEAU D'OUDRENNE À KOENIGSMACKER;0;Nature de la station inconnue;167;;;;26.84
02094800;LE RUISSEAU D'ALTBACH À BEYREN-LES-SIERCK;;939631;6935129;26;RGF93 / Lambert 93;57076;Beyren-lès-Sierck;57;Moselle;44;Grand Est;CR407;;;;;;;;A8850300;A8850300;;2;Station qualité située sur un cours d'eau;;2007-01-01;;2022-08-03;Bilan internationale;LE RUISSEAU D'ALTBACH À BEYREN-LES-SIERCK;0;Nature de la station inconnue;159;;;;
02094900;LA MOSELLE À SIERCK;;942704;6932883;26;RGF93 / Lambert 93;57152;Contz-les-Bains;57;Moselle;44;Grand Est;CR213;;;;;;;;A8860060;A---0060;;2;Station qualité située sur un cours d'eau;Station sélectionnée dans le sous-réseau "RCS pesticides 25%";1964-01-01;;2023-09-25;;LA MOSELLE À SIERCK;0;Nature de la station inconnue;146;;;;11306.15
02094920;LE RUISSEAU D'APACH À APACH;;945602;6934072;26;RGF93 / Lambert 93;57026;Apach;57;Moselle;44;Grand Est;CR409;;;;;;;;A8880300;A8880300;;2;Station qualité située sur un cours d'eau;Station sélectionnée dans le sous-réseau "RCS pesticides 25%"\nAnciennement numérotée 02094960 : LE RUISSEAU DE MANDEREN À APACH\n;1993-01-01;;2023-03-16;;LE RUISSEAU D'APACH À APACH;0;Nature de la station inconnue;173;;;;
02094930;LE RUISSEAU DES QUATRE MOULINS À VOLMERANGE;;923221;6932697;26;RGF93 / Lambert 93;57731;Volmerange-les-Mines;57;Moselle;44;Grand Est;CR717;;;;;;;;A8920300;A8920300;;2;Station qualité située sur un cours d'eau;;2000-01-01;;2023-03-16;;LE RUISSEAU DES QUATRE MOULINS À VOLMERANGE;0;Nature de la station inconnue;303;;;;
02094940;LE KAELBACH À OTTANGE (AVAL);;919349;6931516;26;RGF93 / Lambert 93;57529;Ottange;57;Moselle;44;Grand Est;CR716;;;;;;;;A8910300;A8910300;;2;Station qualité située sur un cours d'eau;;2000-01-01;;2021-11-08;;LE KAELBACH À OTTANGE (AVAL);0;Nature de la station inconnue;303;;;;
02094950;L'ALZETTE À AUDUN-LE-TICHE;;914957;6935816;26;RGF93 / Lambert 93;57038;Audun-le-Tiche;57;Moselle;44;Grand Est;CR715;;;;;;;;A8900200;A89-0200;;2;Station qualité située sur un cours d'eau;Impossibilité pratique de créer un point poisson;1964-01-01;;2023-04-04;;L'ALZETTE À AUDUN-LE-TICHE;0;Nature de la station inconnue;297;;;;21.8
02094973;LA SARRE BLANCHE À TURQUESTEIN-BLANCRUPT (AMONT STORINDAL);;999267;6839344;26;RGF93 / Lambert 93;57682;Turquestein-Blancrupt;57;Moselle;44;Grand Est;CR411;;;;;;;;A9000100;A9--0100;;2;Station qualité située sur un cours d'eau;;2009-01-01;;2023-02-17;;LA SARRE BLANCHE À TURQUESTEIN-BLANCRUPT (AMONT STORINDAL);0;Nature de la station inconnue;316;11.5;;;
02094979;LE RUISSEAU D'ABRESCHVILLER À ABRESCHVILLER;;1004284;6841926;26;RGF93 / Lambert 93;57003;Abreschviller;57;Moselle;44;Grand Est;CR411;;;;;;;;A9010520;A9010520;;2;Station qualité située sur un cours d'eau;;1994-01-01;;2023-09-15;;LE RUISSEAU D'ABRESCHVILLER À ABRESCHVILLER;0;Nature de la station inconnue;333;;;;21.63
02096975;LA MODERBACH À HOLVING;;989919;6886947;26;RGF93 / Lambert 93;57330;Holving;57;Moselle;44;Grand Est;CR434;;;;;;;;A9150210;A91-0210;;2;Station qualité située sur un cours d'eau;;1991-01-01;;2021-05-05;;LA MODERBACH À HOLVING;0;Nature de la station inconnue;217;;;;72.01
02095500;LA BIEVRE À SARREBOURG;;999115;6858542;26;RGF93 / Lambert 93;57629;Sarraltroff;57;Moselle;44;Grand Est;CR423;;;;;;;;A9030300;A9030300;;2;Station qualité située sur un cours d'eau;;1979-01-01;;2023-02-03;;LA BIEVRE À SARREBOURG;0;Nature de la station inconnue;246;;;;95.09
02095600;LA SARRE À SARRALTROFF;;998209;6860120;26;RGF93 / Lambert 93;57629;Sarraltroff;57;Moselle;44;Grand Est;CR412;;;;;;;;A9040100;A9--0100;;2;Station qualité située sur un cours d'eau;Station sélectionnée dans le sous-réseau "RCS pesticides 25%";1997-01-01;;2023-09-15;;LA SARRE À SARRALTROFF;0;Nature de la station inconnue;239;;;;416.99
02096750;LE CANAL DES HOUILLERES DE LA SARRE À ALTWILLER;;993887;6875414;26;RGF93 / Lambert 93;67009;Altwiller;67;Bas-Rhin;44;Grand Est;CR415;;;;;;;;A9080112;A9--0112;;2;Station qualité située sur un cours d'eau;;2007-01-01;;2018-05-03;Contrôle de surveillance DCE;LE CANAL DES HOUILLERES DE LA SARRE À ALTWILLER;0;Nature de la station inconnue;225;;;;68.37
02095900;LE LANDBACH À HAUT-CLOCHER;;993940;6858212;26;RGF93 / Lambert 93;57304;Haut-Clocher;57;Moselle;44;Grand Est;CR424;;;;;;;;A9040380;A9040380;;2;Station qualité située sur un cours d'eau;;2008-01-01;2021-12-31;2021-05-05;;LE LANDBACH À HAUT-CLOCHER;0;Nature de la station inconnue;251;;;;
02096000;LA SARRE À GOSSELMING;;993978;6862143;26;RGF93 / Lambert 93;57255;Gosselming;57;Moselle;44;Grand Est;CR412;;;;;;;;A9040100;A9--0100;;2;Station qualité située sur un cours d'eau;Station sélectionnée dans le sous-réseau "RCS pesticides 25%";1971-01-01;;2021-12-01;Contrôle de surveillance DCE;LA SARRE À GOSSELMING;0;Nature de la station inconnue;236;;;;505.91
02096015;LE RUISSEAU DE L'ÉTANG DES OISEAUX À GOSSELMING (AVAL);;993990;6862914;26;RGF93 / Lambert 93;57255;Gosselming;57;Moselle;44;Grand Est;CR425;;;;;;;;A9040770;A9040770;;2;Station qualité située sur un cours d'eau;Risque d'assec estival (juillet-août);2014-01-01;2027-12-31;2023-08-23;;LE RUISSEAU DE L'ÉTANG DES OISEAUX À GOSSELMING (AVAL);0;Nature de la station inconnue;238;;;;
